season,home_team_score,visitor_team_score,home_team.id,visitor_team.id,home_team_wins,visitor_team_wins
2019,102,121,3,28,0,1
2019,122,111,16,25,1,0
2019,103,118,6,18,0,1
2019,114,121,24,15,0,1
2019,106,99,14,9,1,0
2019,135,132,13,20,1,0
2019,111,98,26,10,1,0
2019,126,104,27,17,1,0
2019,115,123,1,8,0,1
2019,118,110,7,5,1,0
2019,99,94,30,2,1,0
2019,101,89,22,3,1,0
2019,104,115,4,12,0,1
2019,120,113,23,21,1,0
2019,126,128,19,29,0,1
2019,113,115,6,9,0,1
2019,99,101,28,25,0,1
2019,103,111,3,21,0,1
2019,119,112,15,18,1,0
2019,103,114,24,26,0,1
2019,117,87,14,20,1,0
2019,106,107,7,8,0,1
2019,98,107,10,17,0,1
2019,123,108,19,5,1,0
2019,128,104,29,20,1,0
2019,115,122,1,11,0,1
2019,108,122,12,16,0,1
2019,110,112,4,28,0,1
2019,114,129,2,27,0,1
2019,123,89,22,30,1,0
2019,112,115,9,6,0,1
2019,109,98,23,2,1,0
2019,116,102,18,25,1,0
2019,113,92,21,11,1,0
2019,109,100,13,10,1,0
2019,106,127,26,17,0,1
2019,109,92,29,4,1,0
2019,114,129,7,14,0,1
2019,98,94,24,22,1,0
2019,105,116,5,12,0,1
2019,111,123,20,19,0,1
2019,117,113,3,16,1,0
2019,111,101,30,1,1,0
2019,134,121,15,27,1,0
2019,140,105,2,19,1,0
2019,99,108,9,5,0,1
2019,110,125,21,14,0,1
2019,109,91,7,23,1,0
2019,103,111,8,6,0,1
2019,101,122,25,17,0,1
2019,139,109,11,18,1,0
2019,100,92,24,4,1,0
2019,122,102,15,10,1,0
2019,114,104,8,13,1,0
2019,108,86,3,1,1,0
2019,116,127,30,29,0,1
2019,124,121,20,16,1,0
2019,104,105,28,27,0,1
2019,128,99,14,6,1,0
2019,112,114,26,22,0,1
2019,115,112,25,4,1,0
2019,110,117,9,19,0,1
2019,113,101,2,5,1,0
2019,101,95,12,23,1,0
2019,104,117,18,21,0,1
2019,123,110,1,24,1,0
2019,107,118,3,29,0,1
2019,121,110,15,11,1,0
2019,128,102,17,20,1,0
2019,128,103,13,6,1,0
2019,97,124,10,7,0,1
2019,118,119,14,22,0,1
2019,123,127,26,7,0,1
2019,107,117,11,25,0,1
2019,100,86,8,4,1,0
2019,121,130,21,28,0,1
2019,99,104,18,12,0,1
2019,115,106,5,30,1,0
2019,106,100,16,27,1,0
2019,117,106,23,3,1,0
2019,103,116,2,9,0,1
2019,98,121,20,24,0,1
2019,128,123,17,2,1,0
2019,138,132,19,29,1,0
2019,131,134,10,8,0,1
2019,122,95,13,22,1,0
2019,120,112,7,25,1,0
2019,120,121,27,1,0,1
2019,108,115,21,16,0,1
2019,100,89,23,5,1,0
2019,140,111,28,30,1,0
2019,116,114,12,18,1,0
2019,113,109,15,6,1,0
2019,123,101,29,26,1,0
2019,119,106,21,25,1,0
2019,115,124,11,14,0,1
2019,112,122,18,28,0,1
2019,109,95,10,22,1,0
2019,87,90,20,23,0,1
2019,103,136,1,9,0,1
2019,119,123,2,24,0,1
2019,97,117,3,17,0,1
2019,130,133,19,13,0,1
2019,118,116,5,6,1,0
2019,107,102,27,16,1,0
2019,107,115,8,12,0,1
2019,111,98,17,5,1,0
2019,118,88,29,12,1,0
2019,100,107,18,8,0,1
2019,139,107,2,14,1,0
2019,116,126,15,19,0,1
2019,129,124,25,10,1,0
2019,118,113,16,26,1,0
2019,107,112,11,21,0,1
2019,106,100,30,9,1,0
2019,117,122,1,28,0,1
2019,118,120,24,27,0,1
2019,111,117,3,23,0,1
2019,83,106,4,22,0,1
2019,86,106,6,20,0,1
2019,107,110,7,13,0,1
2019,96,129,10,29,0,1
2019,87,112,24,12,0,1
2019,117,121,19,27,0,1
2019,117,110,5,18,1,0
2019,107,95,28,23,1,0
2019,121,105,11,8,1,0
2019,134,129,16,30,1,0
2019,119,95,2,15,1,0
2019,102,95,1,13,1,0
2019,114,120,22,21,0,1
2019,127,106,9,26,1,0
2019,92,100,20,14,0,1
2019,112,124,6,30,0,1
2019,113,128,3,14,0,1
2019,125,133,25,7,0,1
2019,106,113,19,8,0,1
2019,118,129,10,12,0,1
2019,99,103,27,24,0,1
2019,124,131,18,11,0,1
2019,140,111,21,1,1,0
2019,117,122,16,13,0,1
2019,112,118,20,28,0,1
2019,98,109,22,2,0,1
2019,112,125,9,15,0,1
2019,103,116,4,17,0,1
2019,81,98,5,26,0,1
2019,108,91,23,14,1,0
2019,104,113,18,21,0,1
2019,112,107,29,7,1,0
2019,111,121,9,3,0,1
2019,106,118,6,5,0,1
2019,123,108,19,2,1,0
2019,114,109,15,24,1,0
2019,97,112,22,13,0,1
2019,139,129,25,12,1,0
2019,152,133,1,30,1,0
2019,106,110,27,28,0,1
2019,110,97,20,3,1,0
2019,117,110,8,11,1,0
2019,117,126,29,11,0,1
2019,97,107,21,7,0,1
2019,129,133,18,26,0,1
2019,113,92,16,22,1,0
2019,100,115,9,6,0,1
2019,110,109,5,27,1,0
2019,111,125,6,19,0,1
2019,101,109,16,2,0,1
2019,115,104,23,10,1,0
2019,130,114,28,1,1,0
2019,151,131,17,30,1,0
2019,104,96,15,8,1,0
2019,104,133,7,24,0,1
2019,97,92,4,20,1,0
2019,125,112,25,11,1,0
2019,100,120,26,21,0,1
2019,127,120,27,29,1,0
2019,125,115,3,9,1,0
2019,115,106,12,5,1,0
2019,106,127,20,15,0,1
2019,109,115,6,28,0,1
2019,121,107,30,4,1,0
2019,127,117,1,23,1,0
2019,119,104,2,10,1,0
2019,106,100,8,29,1,0
2019,103,124,13,26,0,1
2019,119,127,14,25,0,1
2019,107,111,24,21,0,1
2019,115,127,17,8,0,1
2019,133,118,3,5,1,0
2019,128,121,11,7,1,0
2019,92,105,9,28,0,1
2019,139,111,19,15,1,0
2019,114,90,27,4,1,0
2019,113,129,26,14,0,1
2019,124,107,25,29,1,0
2019,123,100,7,1,1,0
2019,85,92,12,20,0,1
2019,113,107,30,3,1,0
2019,112,131,6,10,0,1
2019,89,102,22,16,0,1
2019,118,106,13,18,1,0
2019,116,95,2,23,1,0
2019,117,109,11,19,1,0
2019,129,108,17,24,1,0
2019,129,102,28,5,1,0
2019,128,123,9,8,1,0
2019,96,82,15,9,1,0
2019,108,105,13,27,1,0
2019,113,109,26,18,1,0
2019,137,106,16,23,1,0
2019,134,139,6,20,0,1
2019,115,123,1,2,0,1
2019,117,125,30,10,0,1
2019,103,112,12,7,0,1
2019,100,112,4,22,0,1
2019,119,97,3,24,1,0
2019,108,120,19,17,0,1
2019,125,110,11,4,1,0
2019,127,99,8,25,1,0
2019,129,102,14,27,1,0
2019,109,103,21,6,1,0
2019,128,111,13,16,1,0
2019,95,98,29,8,0,1
2019,107,121,7,15,0,1
2019,120,127,18,1,0,1
2019,119,118,28,12,1,0
2019,116,100,2,22,1,0
2019,116,108,9,24,1,0
2019,129,88,3,10,1,0
2019,105,103,20,22,1,0
2019,119,125,5,19,0,1
2019,112,101,17,23,1,0
2019,125,117,25,27,1,0
2019,111,121,14,11,0,1
2019,117,114,29,25,1,0
2019,105,97,26,16,1,0
2019,127,91,24,11,1,0
2019,112,107,2,1,1,0
2019,106,115,12,28,0,1
2019,119,118,30,7,1,0
2019,119,107,23,15,1,0
2019,108,101,21,9,1,0
2019,95,111,22,17,0,1
2019,100,116,4,7,0,1
2019,92,95,9,20,0,1
2019,117,124,12,19,0,1
2019,119,118,28,3,1,0
2019,142,115,18,13,1,0
2019,120,125,10,14,0,1
2019,108,117,24,8,0,1
2019,122,102,26,27,1,0
2019,115,109,25,16,1,0
2019,92,133,6,13,0,1
2019,113,114,11,29,0,1
2019,99,106,30,15,0,1
2019,118,111,23,5,1,0
2019,140,135,1,20,1,0
2019,111,112,21,2,0,1
2019,76,87,9,4,0,1
2019,105,106,12,3,0,1
2019,135,126,22,1,1,0
2019,137,126,28,18,1,0
2019,123,111,17,26,1,0
2019,119,123,7,29,0,1
2019,127,120,8,27,1,0
2019,101,113,10,16,0,1
2019,125,100,14,24,1,0
2019,116,105,11,2,1,0
2019,106,114,21,27,0,1
2019,110,103,23,13,1,0
2019,126,114,30,5,1,0
2019,138,117,19,25,1,0
2019,127,105,6,1,1,0
2019,116,112,22,9,1,0
2019,101,91,3,28,1,0
2019,118,111,12,17,1,0
2019,96,114,20,30,0,1
2019,111,104,15,25,1,0
2019,108,115,18,4,0,1
2019,130,111,7,26,1,0
2019,112,106,24,10,1,0
2019,116,101,29,16,1,0
2019,116,120,8,14,0,1
2019,118,123,19,21,0,1
2019,141,133,2,13,1,0
2019,106,126,9,17,0,1
2019,129,124,1,16,1,0
2019,112,104,23,3,1,0
2019,93,103,5,4,0,1
2019,129,125,26,15,1,0
2019,105,135,10,11,0,1
2019,115,128,25,19,0,1
2019,117,105,14,15,1,0
2019,104,113,29,27,0,1
2019,98,106,20,12,0,1
2019,118,101,28,24,1,0
2019,106,122,22,7,0,1
2019,113,101,21,8,1,0
2019,108,113,30,6,0,1
2019,117,127,18,2,0,1
2019,124,105,16,6,1,0
2019,104,112,5,24,0,1
2019,119,98,17,23,1,0
2019,110,120,29,11,0,1
2019,103,112,13,26,0,1
2019,86,115,4,3,0,1
2019,111,107,1,7,1,0
2019,107,104,25,9,1,0
2019,126,117,5,30,1,0
2019,101,115,10,19,0,1
2019,128,116,8,18,1,0
2019,127,81,28,12,1,0
2019,114,112,14,2,1,0
2019,131,103,21,27,1,0
2019,125,119,6,16,1,0
2019,129,112,23,1,1,0
2019,134,137,30,17,0,1
2019,113,115,3,22,0,1
2019,123,112,11,20,1,0
2019,139,123,7,18,1,0
2019,111,131,29,24,0,1
2019,124,97,13,15,1,0
2019,94,112,10,26,0,1
2019,118,109,14,19,1,0
2019,106,118,25,2,0,1
2019,122,124,5,21,0,1
2019,97,108,28,17,0,1
2019,119,80,12,4,1,0
2019,115,98,8,9,1,0
2019,108,94,6,23,1,0
2019,107,101,4,20,1,0
2019,110,106,30,3,1,0
2019,120,130,1,22,0,1
2019,126,129,16,18,0,1
2019,103,109,27,7,0,1
2019,140,112,11,15,1,0
2019,92,102,24,13,0,1
2019,103,114,29,2,0,1
2019,115,106,23,20,1,0
2019,86,116,10,14,0,1
2019,106,100,12,25,1,0
2019,112,108,21,26,1,0
2019,136,125,22,18,1,0
2019,141,118,1,3,1,0
2019,96,99,28,4,0,1
2019,126,118,16,7,1,0
2019,101,104,15,26,0,1
2019,133,86,17,21,1,0
2019,116,104,19,6,1,0
2019,111,113,24,9,0,1
2019,129,119,29,30,1,0
2019,132,103,13,8,1,0
2019,125,115,20,5,1,0
2019,114,113,27,22,1,0
2019,99,115,24,10,0,1
2019,110,111,2,11,0,1
2019,129,117,1,25,1,0
2019,105,88,15,14,1,0
2019,104,113,6,12,0,1
2019,116,113,16,3,1,0
2019,85,93,4,17,0,1
2019,91,111,18,7,0,1
2019,136,130,13,23,1,0
2019,133,118,8,28,1,0
2019,106,100,26,9,1,0
2019,114,122,19,14,0,1
2019,110,124,10,30,0,1
2019,111,116,27,12,0,1
2019,88,127,1,15,0,1
2019,109,107,5,7,1,0
2019,125,123,20,11,1,0
2019,113,126,6,29,0,1
2019,107,130,22,25,0,1
2019,105,89,16,17,1,0
2019,103,104,4,27,0,1
2019,120,129,2,3,0,1
2019,134,139,19,18,0,1
2019,94,109,21,13,0,1
2019,100,116,8,10,0,1
2019,114,123,24,28,0,1
2019,120,107,14,23,1,0
2019,133,126,26,30,1,0
2019,115,108,18,5,1,0
2019,125,104,25,30,1,0
2019,119,100,17,12,1,0
2019,127,123,7,19,1,0
2019,79,118,3,15,0,1
2019,116,113,16,22,1,0
2019,107,114,9,21,0,1
2019,106,112,6,2,0,1
2019,104,112,20,29,0,1
2019,105,120,11,13,0,1
2019,108,125,26,23,0,1
2019,113,121,10,28,0,1
2019,112,114,4,8,0,1
2019,113,103,14,17,1,0
2019,127,117,24,25,1,0
2019,110,104,19,16,1,0
2019,118,132,18,22,0,1
2019,121,96,7,15,1,0
2019,94,99,2,29,0,1
2019,103,126,20,21,0,1
2019,118,112,30,1,1,0
2019,139,120,3,27,1,0
2019,102,108,5,12,0,1
2019,105,111,9,29,0,1
2019,104,102,6,8,1,0
2019,118,101,15,1,1,0
2019,118,114,10,23,1,0
2019,111,123,25,26,0,1
2019,108,99,4,11,1,0
2019,113,118,26,28,0,1
2019,96,84,20,9,1,0
2019,132,129,6,27,1,0
2019,106,126,11,22,0,1
2019,109,112,7,12,0,1
2019,89,100,30,16,0,1
2019,104,105,2,21,0,1
2019,110,107,3,5,1,0
2019,140,131,24,17,1,0
2019,103,112,13,14,0,1
2019,107,120,18,19,0,1
2019,109,95,8,17,1,0
2019,92,101,29,28,0,1
2019,143,138,1,4,1,0
2019,111,114,12,2,0,1
2019,122,115,30,20,1,0
2019,108,103,5,6,1,0
2019,117,111,11,18,1,0
2019,115,120,15,22,0,1
2019,119,109,27,7,1,0
2019,121,105,25,24,1,0
2019,107,131,10,13,0,1
2019,102,104,14,3,0,1
2019,113,97,7,8,1,0
2019,98,109,16,4,0,1
2019,124,106,23,9,1,0
2019,131,136,1,20,0,1
2019,103,101,14,13,1,0
2019,104,106,19,29,0,1
2019,118,128,3,22,0,1
2019,140,135,25,15,1,0
2019,112,125,30,24,0,1
2019,119,112,17,2,1,0
2019,129,120,27,26,1,0
2019,149,153,7,11,0,1
2019,107,92,28,14,1,0
2019,126,103,13,19,1,0
2019,127,121,12,23,1,0
2019,105,125,8,16,0,1
2019,110,94,21,29,1,0
2019,118,110,3,30,1,0
2019,128,124,2,25,1,0
2019,106,108,15,27,0,1
2019,132,116,22,26,1,0
2019,120,116,11,17,1,0
2019,117,115,24,7,1,0
2019,108,116,29,14,0,1
2019,132,130,23,27,1,0
2019,103,107,16,28,0,1
2019,100,111,30,12,0,1
2019,113,121,21,8,0,1
2019,109,99,19,15,1,0
2019,110,102,25,11,1,0
2019,112,106,16,2,1,0
2019,116,119,17,3,0,1
2019,115,117,13,24,0,1
2019,110,114,26,7,0,1
2019,120,109,12,22,1,0
2019,124,115,29,15,1,0
2019,98,107,30,23,0,1
2019,86,105,14,21,0,1
2019,126,132,27,8,0,1
2019,99,109,22,28,0,1
2019,149,115,2,3,1,0
2019,113,97,11,14,1,0
2019,115,125,8,25,0,1
2019,114,99,24,12,1,0
2019,130,116,17,16,1,0
2019,111,126,7,13,0,1
2019,140,125,26,19,1,0
2019,119,111,27,29,1,0
2019,121,92,15,21,1,0
2019,119,106,3,26,1,0
2019,108,101,23,22,1,0
2019,118,107,19,30,1,0
2019,100,122,28,2,0,1
2019,117,122,25,13,0,1
2019,134,132,8,29,1,0
2019,116,111,12,14,1,0
2019,112,119,16,24,0,1
2019,136,132,7,17,1,0
2019,120,129,13,3,0,1
2019,112,129,26,11,0,1
2019,124,121,25,23,1,0
2019,113,122,19,27,0,1
2019,121,103,21,30,1,0
2019,122,119,2,22,1,0
2019,108,99,28,15,1,0
2019,114,122,29,7,0,1
2019,106,114,17,28,0,1
2019,114,92,16,12,1,0
2019,124,121,14,8,1,0
2019,128,101,24,21,1,0
2019,107,122,15,2,0,1
2019,113,126,30,17,0,1
2019,112,106,26,19,1,0
2019,131,134,7,25,0,1
2019,123,105,27,11,1,0
2019,96,108,22,3,0,1
2019,117,130,23,24,0,1
2019,104,108,11,12,0,1
2019,121,125,23,28,0,1
2019,116,115,21,16,1,0
2019,111,124,8,13,0,1
2019,90,96,2,30,0,1
2019,133,134,3,25,0,1
2019,119,106,15,17,1,0
2019,122,136,14,26,0,1
2019,133,127,22,19,1,0
2019,128,102,24,7,1,0
2019,118,112,29,27,1,0
2019,117,109,28,8,1,0
2019,96,134,11,23,0,1
2019,109,92,12,16,1,0
2019,107,103,13,21,1,0
2019,126,122,25,15,1,0
2019,135,125,8,29,1,0
2019,134,110,28,3,1,0
2019,109,101,2,23,1,0
2019,118,110,13,7,1,0
2019,101,113,12,16,0,1
2019,110,122,17,22,0,1
2019,123,108,11,21,1,0
2019,93,100,14,25,0,1
2019,104,99,28,3,1,0
2019,128,101,2,23,1,0
2019,114,127,13,7,0,1
2019,105,124,8,29,0,1
2019,111,98,11,21,1,0
2019,111,88,14,25,1,0
2019,111,96,17,22,1,0
2019,100,109,12,16,0,1
2019,92,117,3,28,0,1
2019,124,87,29,8,1,0
2019,94,102,23,2,0,1
2019,122,130,7,13,0,1
2019,119,107,21,11,1,0
2019,108,116,25,14,0,1
2019,107,121,22,17,0,1
2019,124,115,16,12,1,0
2019,135,133,7,13,1,0
2019,129,127,29,8,1,0
2019,122,150,3,28,0,1
2019,106,110,23,2,0,1
2019,99,87,16,12,1,0
2019,117,114,21,11,1,0
2019,106,121,22,17,0,1
2019,115,135,25,14,0,1
2019,117,107,8,29,1,0
2019,154,111,13,7,1,0
2019,118,104,17,22,1,0
2019,114,80,11,21,1,0
2019,131,122,14,25,1,0
2019,94,112,28,2,0,1
2019,97,111,7,13,0,1
2019,107,119,29,8,0,1
2019,104,115,17,16,0,1
2019,104,100,21,11,1,0
2019,99,102,28,2,0,1
2019,80,78,8,29,1,0
2019,114,116,17,16,0,1
2019,104,102,11,21,1,0
2019,103,104,2,28,0,1
2019,120,97,13,8,1,0
2019,115,100,16,17,1,0
2019,97,112,14,11,0,1
2019,93,100,2,28,0,1
2019,101,110,13,8,0,1
2019,117,109,14,11,1,0
2019,115,118,16,17,0,1
2019,89,111,28,2,0,1
2019,107,113,8,13,0,1
2019,94,103,17,16,0,1
2019,102,112,11,14,0,1
2019,122,125,2,28,0,1
2019,85,96,8,13,0,1
2019,100,110,11,14,0,1
2019,105,111,13,8,0,1
2019,87,92,28,2,0,1
2019,119,96,14,11,1,0
2019,111,98,8,13,1,0
2019,89,104,13,8,0,1
2019,114,117,2,16,0,1
2019,101,106,2,16,0,1
2019,126,114,14,8,1,0
2019,106,117,16,2,0,1
2019,105,103,14,8,1,0
2019,114,106,8,14,1,0
2019,112,109,16,2,1,0
2019,108,114,8,14,0,1
2019,121,108,2,16,1,0
2019,117,107,14,8,1,0
2019,125,113,16,2,1,0
2019,116,98,14,16,1,0
2019,124,114,14,16,1,0
2019,115,104,16,14,1,0
2019,96,102,16,14,0,1
2019,108,111,14,16,0,1
2019,93,106,16,14,0,1
2020,125,99,3,10,1,0
2020,109,116,14,13,0,1
2020,119,131,15,27,0,1
2020,106,102,24,7,1,0
2020,100,120,25,29,0,1
2020,122,124,8,26,0,1
2020,111,101,18,9,1,0
2020,104,124,5,1,0,1
2020,99,113,28,19,0,1
2020,122,121,2,17,1,0
2020,113,107,23,30,1,0
2020,113,107,22,16,1,0
2020,121,107,12,20,1,0
2020,121,114,6,4,1,0
2020,95,123,2,3,0,1
2020,108,121,8,13,0,1
2020,111,98,16,19,1,0
2020,138,115,14,7,1,0
2020,138,99,17,10,1,0
2020,106,103,26,24,1,0
2020,128,126,25,11,1,0
2020,119,114,27,28,1,0
2020,112,122,15,1,0,1
2020,111,116,29,18,0,1
2020,120,130,30,22,0,1
2020,107,109,4,21,0,1
2020,119,128,9,6,0,1
2020,89,109,20,23,0,1
2020,106,125,5,12,0,1
2020,127,91,14,18,1,0
2020,113,120,30,22,0,1
2020,130,110,20,17,1,0
2020,73,124,13,7,0,1
2020,106,104,4,3,1,0
2020,118,94,6,23,1,0
2020,128,129,5,10,0,1
2020,108,107,12,2,1,0
2020,100,116,26,24,0,1
2020,98,95,19,27,1,0
2020,128,120,1,9,1,0
2020,109,110,21,29,0,1
2020,111,116,3,15,0,1
2020,107,115,14,25,0,1
2020,124,111,8,11,1,0
2020,125,115,26,8,1,0
2020,111,116,12,2,0,1
2020,97,144,16,17,0,1
2020,86,95,6,20,0,1
2020,111,86,24,19,1,0
2020,124,101,13,18,1,0
2020,100,93,23,28,1,0
2020,106,116,9,10,0,1
2020,107,118,21,22,0,1
2020,107,115,30,5,0,1
2020,126,107,2,15,1,0
2020,119,108,16,17,1,0
2020,145,141,3,1,1,0
2020,107,121,27,14,0,1
2020,99,118,7,4,0,1
2020,128,105,13,25,1,0
2020,122,119,11,26,1,0
2020,119,99,12,6,1,0
2020,100,83,28,20,1,0
2020,130,133,30,5,0,1
2020,80,113,21,19,0,1
2020,92,116,22,23,0,1
2020,95,106,29,24,0,1
2020,103,109,27,14,0,1
2020,109,130,18,30,0,1
2020,98,123,10,25,0,1
2020,96,114,3,1,0,1
2020,103,106,8,24,0,1
2020,93,83,7,16,1,0
2020,93,108,4,15,0,1
2020,126,96,17,5,1,0
2020,106,100,29,13,1,0
2020,96,93,9,2,1,0
2020,102,94,11,26,1,0
2020,99,108,22,21,0,1
2020,127,112,23,4,1,0
2020,91,96,1,6,0,1
2020,120,116,19,28,1,0
2020,102,106,12,20,0,1
2020,118,108,5,7,1,0
2020,137,122,10,25,1,0
2020,109,124,18,8,0,1
2020,94,108,15,14,0,1
2020,120,122,9,2,0,1
2020,122,123,3,30,0,1
2020,109,130,27,29,0,1
2020,107,112,24,13,0,1
2020,137,106,10,26,1,0
2020,103,83,22,6,1,0
2020,118,90,16,21,1,0
2020,125,115,17,9,1,0
2020,118,101,23,4,1,0
2020,108,113,1,20,0,1
2020,100,113,11,7,0,1
2020,116,118,19,12,0,1
2020,114,126,28,2,0,1
2020,130,96,3,29,1,0
2020,123,116,8,18,1,0
2020,113,116,13,27,0,1
2020,92,94,15,14,0,1
2020,108,111,25,5,0,1
2020,128,124,26,5,1,0
2020,130,115,17,9,1,0
2020,112,100,20,29,1,0
2020,110,111,19,21,0,1
2020,114,107,12,11,1,0
2020,101,108,10,13,0,1
2020,94,102,1,4,0,1
2020,105,94,22,6,1,0
2020,141,136,23,30,1,0
2020,123,115,24,28,1,0
2020,105,107,16,2,0,1
2020,122,109,3,23,1,0
2020,135,117,25,18,1,0
2020,109,118,14,27,0,1
2020,117,124,8,7,0,1
2020,90,94,15,6,0,1
2020,118,131,17,29,0,1
2020,117,115,14,5,1,0
2020,123,144,26,28,0,1
2020,110,105,9,24,1,0
2020,89,101,20,21,0,1
2020,116,107,2,30,1,0
2020,132,90,11,22,1,0
2020,110,118,19,4,0,1
2020,115,110,15,3,1,0
2020,115,105,10,13,1,0
2020,100,90,17,6,1,0
2020,99,125,26,25,0,1
2020,122,125,18,27,0,1
2020,117,125,12,24,0,1
2020,124,128,30,16,0,1
2020,103,115,23,8,0,1
2020,112,98,7,22,1,0
2020,113,105,4,1,1,0
2020,86,96,9,29,0,1
2020,96,88,18,27,1,0
2020,102,120,11,14,0,1
2020,89,114,20,8,0,1
2020,130,127,13,5,1,0
2020,106,105,10,28,1,0
2020,116,129,3,21,0,1
2020,91,101,6,15,0,1
2020,127,122,26,12,1,0
2020,112,111,25,28,1,0
2020,99,121,22,17,0,1
2020,128,107,30,24,1,0
2020,112,94,1,23,1,0
2020,109,88,4,20,1,0
2020,100,117,11,14,0,1
2020,137,134,23,16,1,0
2020,122,116,3,8,1,0
2020,121,99,5,2,1,0
2020,102,112,21,27,0,1
2020,95,104,10,12,0,1
2020,87,117,6,29,0,1
2020,126,132,26,25,0,1
2020,111,106,13,19,1,0
2020,112,96,2,22,1,0
2020,131,122,30,29,1,0
2020,117,110,24,1,1,0
2020,99,128,21,14,0,1
2020,107,118,18,15,0,1
2020,109,116,20,3,0,1
2020,101,110,9,17,0,1
2020,93,104,4,7,0,1
2020,111,108,28,4,1,0
2020,87,111,25,12,0,1
2020,114,104,8,10,1,0
2020,105,109,27,11,0,1
2020,125,108,23,16,1,0
2020,100,138,26,13,0,1
2020,120,91,9,30,1,0
2020,112,109,17,7,1,0
2020,127,125,21,5,1,0
2020,120,98,24,10,1,0
2020,112,95,14,19,1,0
2020,124,97,2,22,1,0
2020,135,139,18,15,0,1
2020,116,92,29,1,1,0
2020,106,103,6,20,1,0
2020,100,120,16,9,0,1
2020,103,91,27,11,1,0
2020,122,115,3,22,1,0
2020,116,113,28,4,1,0
2020,111,122,24,12,0,1
2020,112,106,25,1,1,0
2020,106,104,15,23,1,0
2020,129,96,13,12,1,0
2020,75,105,2,20,0,1
2020,119,110,30,6,1,0
2020,101,117,7,5,0,1
2020,105,109,8,29,0,1
2020,123,128,26,19,0,1
2020,93,117,21,23,0,1
2020,91,84,20,22,1,0
2020,120,105,30,6,1,0
2020,113,107,16,9,1,0
2020,104,125,25,27,0,1
2020,125,123,3,17,1,0
2020,113,115,14,10,0,1
2020,125,120,5,11,1,0
2020,116,93,28,7,1,0
2020,108,97,1,18,1,0
2020,108,104,15,24,1,0
2020,118,102,29,19,1,0
2020,119,101,8,21,1,0
2020,147,135,6,3,1,0
2020,117,109,23,2,1,0
2020,112,124,12,7,0,1
2020,96,97,18,22,0,1
2020,102,111,28,16,0,1
2020,123,115,1,9,1,0
2020,119,97,4,30,1,0
2020,121,99,10,27,1,0
2020,115,96,13,26,1,0
2020,128,130,25,15,0,1
2020,103,109,11,24,0,1
2020,106,113,17,14,0,1
2020,104,119,10,20,0,1
2020,129,118,29,19,1,0
2020,117,122,27,7,0,1
2020,113,120,25,15,0,1
2020,120,118,12,22,1,0
2020,110,123,4,5,0,1
2020,120,106,13,21,1,0
2020,135,134,17,30,1,0
2020,101,81,28,16,1,0
2020,125,113,6,3,1,0
2020,122,110,23,2,1,0
2020,102,103,9,11,0,1
2020,98,116,18,1,0,1
2020,126,130,24,8,0,1
2020,103,94,26,20,1,0
2020,128,124,3,16,1,0
2020,120,110,18,19,1,0
2020,112,120,24,8,0,1
2020,110,114,9,23,0,1
2020,127,108,29,10,1,0
2020,90,101,5,14,0,1
2020,108,133,7,11,0,1
2020,108,100,13,21,1,0
2020,121,101,27,30,1,0
2020,116,110,15,26,1,0
2020,141,103,2,6,1,0
2020,104,107,22,4,0,1
2020,102,107,12,28,0,1
2020,129,115,17,1,1,0
2020,116,113,25,20,1,0
2020,130,108,10,18,1,0
2020,103,119,5,2,0,1
2020,108,115,6,14,0,1
2020,108,110,19,27,0,1
2020,107,106,15,26,1,0
2020,122,125,25,21,0,1
2020,98,85,3,16,1,0
2020,119,104,9,23,1,0
2020,129,114,12,28,1,0
2020,117,108,22,4,1,0
2020,113,117,7,8,0,1
2020,107,88,11,30,1,0
2020,108,99,1,13,1,0
2020,108,94,29,20,1,0
2020,106,116,4,12,0,1
2020,124,106,19,30,1,0
2020,107,121,22,26,0,1
2020,122,107,6,9,1,0
2020,82,109,16,8,0,1
2020,107,106,23,14,1,0
2020,128,132,1,3,0,1
2020,101,90,15,5,1,0
2020,108,115,28,17,0,1
2020,110,106,27,2,1,0
2020,97,102,24,21,0,1
2020,123,111,10,18,1,0
2020,116,104,29,7,1,0
2020,107,92,9,14,1,0
2020,105,109,16,13,0,1
2020,104,101,11,25,1,0
2020,114,93,24,10,1,0
2020,125,147,21,3,0,1
2020,102,81,20,6,1,0
2020,124,126,28,26,0,1
2020,90,116,22,13,0,1
2020,100,116,30,1,0,1
2020,131,126,19,17,1,0
2020,120,101,29,7,1,0
2020,119,109,27,8,1,0
2020,94,118,18,23,0,1
2020,108,105,4,12,1,0
2020,112,126,19,11,0,1
2020,112,129,27,15,0,1
2020,95,96,2,14,0,1
2020,105,111,7,24,0,1
2020,122,123,5,25,0,1
2020,126,114,4,17,1,0
2020,105,104,16,26,1,0
2020,118,91,10,9,1,0
2020,110,119,12,23,0,1
2020,115,102,28,22,1,0
2020,115,129,20,13,0,1
2020,149,146,30,3,1,0
2020,128,117,8,29,1,0
2020,109,104,18,6,1,0
2020,121,129,16,4,0,1
2020,108,109,7,24,0,1
2020,109,118,19,26,0,1
2020,99,107,1,14,0,1
2020,134,106,17,25,1,0
2020,110,102,5,20,1,0
2020,106,136,21,11,0,1
2020,100,98,6,18,1,0
2020,134,119,8,9,1,0
2020,102,133,27,15,0,1
2020,124,120,3,13,1,0
