id,date,season,status,period,time,postseason,home_team_score,visitor_team_score,home_team.id,home_team.city,home_team.full_name,visitor_team.id,visitor_team.city,visitor_team.full_name,home_team_wins,visitor_team_wins
60519,2019-04-23,2018,Final,4,     ,True,115,96,28,Toronto,Toronto Raptors,22,Orlando,Orlando Magic,1,0
60520,2019-04-23,2018,Final,4,     ,True,122,100,23,Philadelphia,Philadelphia 76ers,3,Brooklyn,Brooklyn Nets,1,0
60521,2019-04-24,2018,Final,4,     ,True,121,129,10,Golden State,Golden State Warriors,13,LA,LA Clippers,0,1
60522,2019-04-24,2018,Final,4,     ,True,100,93,11,Houston,Houston Rockets,29,Utah,Utah Jazz,1,0
60526,2019-04-25,2018,Final,4,     ,True,120,103,27,San Antonio,San Antonio Spurs,8,Denver,Denver Nuggets,1,0
60531,2019-04-26,2018,Final,4,     ,True,110,129,13,LA,LA Clippers,10,Golden State,Golden State Warriors,0,1
60534,2019-04-27,2018,Final,4,     ,True,90,86,8,Denver,Denver Nuggets,27,San Antonio,San Antonio Spurs,1,0
61723,2019-04-27,2018,Final,4,     ,True,108,95,28,Toronto,Toronto Raptors,23,Philadelphia,Philadelphia 76ers,1,0
61725,2019-04-28,2018,Final,4,     ,True,90,112,17,Milwaukee,Milwaukee Bucks,2,Boston,Boston Celtics,0,1
61724,2019-04-28,2018,Final,4,     ,True,104,100,10,Golden State,Golden State Warriors,11,Houston,Houston Rockets,1,0
890549,2019-04-29,2018,Final,4,,True,121,113,8,Denver,Denver Nuggets,25,Portland,Portland Trail Blazers,1,0
61726,2019-04-29,2018,Final,4,     ,True,89,94,28,Toronto,Toronto Raptors,23,Philadelphia,Philadelphia 76ers,0,1
61727,2019-04-30,2018,Final,4,     ,True,115,109,10,Golden State,Golden State Warriors,11,Houston,Houston Rockets,1,0
61728,2019-04-30,2018,Final,4,     ,True,123,102,17,Milwaukee,Milwaukee Bucks,2,Boston,Boston Celtics,1,0
61848,2019-05-01,2018,Final,4,     ,True,90,97,8,Denver,Denver Nuggets,25,Portland,Portland Trail Blazers,0,1
61736,2019-05-02,2018,Final,4,     ,True,116,95,23,Philadelphia,Philadelphia 76ers,28,Toronto,Toronto Raptors,1,0
61737,2019-05-03,2018,Final,4,     ,True,116,123,2,Boston,Boston Celtics,17,Milwaukee,Milwaukee Bucks,0,1
61851,2019-05-03,2018,Final,8,     ,True,140,137,25,Portland,Portland Trail Blazers,8,Denver,Denver Nuggets,1,0
61738,2019-05-04,2018,Final,5,     ,True,126,121,11,Houston,Houston Rockets,10,Golden State,Golden State Warriors,1,0
61739,2019-05-05,2018,Final,4,     ,True,96,101,23,Philadelphia,Philadelphia 76ers,28,Toronto,Toronto Raptors,0,1
61854,2019-05-05,2018,Final,4,     ,True,112,116,25,Portland,Portland Trail Blazers,8,Denver,Denver Nuggets,0,1
61741,2019-05-06,2018,Final,4,     ,True,101,113,2,Boston,Boston Celtics,17,Milwaukee,Milwaukee Bucks,0,1
61740,2019-05-06,2018,Final,4,     ,True,112,108,11,Houston,Houston Rockets,10,Golden State,Golden State Warriors,1,0
61742,2019-05-07,2018,Final,4,     ,True,125,89,28,Toronto,Toronto Raptors,23,Philadelphia,Philadelphia 76ers,1,0
61858,2019-05-07,2018,Final,4,     ,True,124,98,8,Denver,Denver Nuggets,25,Portland,Portland Trail Blazers,1,0
61743,2019-05-08,2018,Final,4,     ,True,116,91,17,Milwaukee,Milwaukee Bucks,2,Boston,Boston Celtics,1,0
61744,2019-05-08,2018,Final,4,     ,True,104,99,10,Golden State,Golden State Warriors,11,Houston,Houston Rockets,1,0
61745,2019-05-09,2018,Final,4,     ,True,112,101,23,Philadelphia,Philadelphia 76ers,28,Toronto,Toronto Raptors,1,0
61861,2019-05-09,2018,Final,4,     ,True,119,108,25,Portland,Portland Trail Blazers,8,Denver,Denver Nuggets,1,0
61746,2019-05-10,2018,Final,4,     ,True,113,118,11,Houston,Houston Rockets,10,Golden State,Golden State Warriors,0,1
61867,2019-05-12,2018,Final,4,     ,True,96,100,8,Denver,Denver Nuggets,25,Portland,Portland Trail Blazers,0,1
61749,2019-05-12,2018,Final,4,     ,True,92,90,28,Toronto,Toronto Raptors,23,Philadelphia,Philadelphia 76ers,1,0
62344,2019-05-14,2018,Final,4,     ,True,116,94,10,Golden State,Golden State Warriors,25,Portland,Portland Trail Blazers,1,0
62345,2019-05-15,2018,Final,4,     ,True,108,100,17,Milwaukee,Milwaukee Bucks,28,Toronto,Toronto Raptors,1,0
62346,2019-05-16,2018,Final,4,     ,True,114,111,10,Golden State,Golden State Warriors,25,Portland,Portland Trail Blazers,1,0
62347,2019-05-17,2018,Final,4,     ,True,125,103,17,Milwaukee,Milwaukee Bucks,28,Toronto,Toronto Raptors,1,0
62348,2019-05-18,2018,Final,4,     ,True,99,110,25,Portland,Portland Trail Blazers,10,Golden State,Golden State Warriors,0,1
62349,2019-05-19,2018,Final,6,     ,True,118,112,28,Toronto,Toronto Raptors,17,Milwaukee,Milwaukee Bucks,1,0
62350,2019-05-20,2018,Final,5,     ,True,117,119,25,Portland,Portland Trail Blazers,10,Golden State,Golden State Warriors,0,1
62351,2019-05-21,2018,Final,4,     ,True,120,102,28,Toronto,Toronto Raptors,17,Milwaukee,Milwaukee Bucks,1,0
62353,2019-05-23,2018,Final,4,     ,True,99,105,17,Milwaukee,Milwaukee Bucks,28,Toronto,Toronto Raptors,0,1
62355,2019-05-25,2018,Final,4,     ,True,100,94,28,Toronto,Toronto Raptors,17,Milwaukee,Milwaukee Bucks,1,0
62480,2019-05-30,2018,Final,4,     ,True,118,109,28,Toronto,Toronto Raptors,10,Golden State,Golden State Warriors,1,0
62481,2019-06-02,2018,Final,4,     ,True,104,109,28,Toronto,Toronto Raptors,10,Golden State,Golden State Warriors,0,1
62482,2019-06-05,2018,Final,4,     ,True,109,123,10,Golden State,Golden State Warriors,28,Toronto,Toronto Raptors,0,1
62483,2019-06-07,2018,Final,4,     ,True,92,105,10,Golden State,Golden State Warriors,28,Toronto,Toronto Raptors,0,1
62484,2019-06-10,2018,Final,4,     ,True,105,106,28,Toronto,Toronto Raptors,10,Golden State,Golden State Warriors,0,1
62485,2019-06-13,2018,Final,4,     ,True,110,114,10,Golden State,Golden State Warriors,28,Toronto,Toronto Raptors,0,1
62584,2019-10-22,2019,Final,5,     ,False,130,122,28,Toronto,Toronto Raptors,19,New Orleans,New Orleans Pelicans,1,0
62585,2019-10-22,2019,Final,4,     ,False,112,102,13,LA,LA Clippers,14,Los Angeles,Los Angeles Lakers,1,0
62596,2019-10-23,2019,Final,4,     ,False,100,95,29,Utah,Utah Jazz,21,Oklahoma City,Oklahoma City Thunder,1,0
62595,2019-10-23,2019,Final,4,     ,False,124,95,24,Phoenix,Phoenix Suns,26,Sacramento,Sacramento Kings,1,0
62594,2019-10-23,2019,Final,4,     ,False,100,108,25,Portland,Portland Trail Blazers,8,Denver,Denver Nuggets,0,1
62593,2019-10-23,2019,Final,4,     ,False,120,111,27,San Antonio,San Antonio Spurs,20,New York,New York Knicks,1,0
62592,2019-10-23,2019,Final,4,     ,False,108,100,7,Dallas,Dallas Mavericks,30,Washington,Washington Wizards,1,0
62590,2019-10-23,2019,Final,4,     ,False,120,101,16,Miami,Miami Heat,15,Memphis,Memphis Grizzlies,1,0
62589,2019-10-23,2019,Final,5,     ,False,126,127,3,Brooklyn,Brooklyn Nets,18,Minnesota,Minnesota Timberwolves,0,1
62588,2019-10-23,2019,Final,4,     ,False,94,85,22,Orlando,Orlando Magic,6,Cleveland,Cleveland Cavaliers,1,0
62587,2019-10-23,2019,Final,4,     ,False,110,119,12,Indiana,Indiana Pacers,9,Detroit,Detroit Pistons,0,1
62586,2019-10-23,2019,Final,4,     ,False,126,125,4,Charlotte,Charlotte Hornets,5,Chicago,Chicago Bulls,1,0
62591,2019-10-23,2019,Final,4,     ,False,107,93,23,Philadelphia,Philadelphia 76ers,2,Boston,Boston Celtics,1,0
62597,2019-10-24,2019,Final,4,     ,False,100,117,9,Detroit,Detroit Pistons,1,Atlanta,Atlanta Hawks,0,1
62598,2019-10-24,2019,Final,4,     ,False,111,117,11,Houston,Houston Rockets,17,Milwaukee,Milwaukee Bucks,0,1
62599,2019-10-24,2019,Final,4,     ,False,122,141,10,Golden State,Golden State Warriors,13,LA,LA Clippers,0,1
62606,2019-10-25,2019,Final,5,     ,False,108,107,8,Denver,Denver Nuggets,24,Phoenix,Phoenix Suns,1,0
62608,2019-10-25,2019,Final,4,     ,False,95,86,14,Los Angeles,Los Angeles Lakers,29,Utah,Utah Jazz,1,0
62607,2019-10-25,2019,Final,4,     ,False,112,122,26,Sacramento,Sacramento Kings,25,Portland,Portland Trail Blazers,0,1
62605,2019-10-25,2019,Final,4,     ,False,116,123,19,New Orleans,New Orleans Pelicans,7,Dallas,Dallas Mavericks,0,1
62602,2019-10-25,2019,Final,4,     ,False,113,109,3,Brooklyn,Brooklyn Nets,20,New York,New York Knicks,1,0
62603,2019-10-25,2019,Final,4,     ,False,102,110,15,Memphis,Memphis Grizzlies,5,Chicago,Chicago Bulls,0,1
62600,2019-10-25,2019,Final,4,     ,False,112,106,2,Boston,Boston Celtics,28,Toronto,Toronto Raptors,1,0
62601,2019-10-25,2019,Final,4,     ,False,99,121,4,Charlotte,Charlotte Hornets,18,Minnesota,Minnesota Timberwolves,0,1
62604,2019-10-25,2019,Final,4,     ,False,85,97,21,Oklahoma City,Oklahoma City Thunder,30,Washington,Washington Wizards,0,1
62618,2019-10-26,2019,Final,4,     ,False,130,122,24,Phoenix,Phoenix Suns,13,LA,LA Clippers,1,0
62616,2019-10-26,2019,Final,4,     ,False,124,122,27,San Antonio,San Antonio Spurs,30,Washington,Washington Wizards,1,0
62615,2019-10-26,2019,Final,4,     ,False,126,123,11,Houston,Houston Rockets,19,New Orleans,New Orleans Pelicans,1,0
62614,2019-10-26,2019,Final,4,     ,False,84,108,5,Chicago,Chicago Bulls,28,Toronto,Toronto Raptors,0,1
62617,2019-10-26,2019,Final,4,     ,False,113,81,29,Utah,Utah Jazz,26,Sacramento,Sacramento Kings,1,0
62612,2019-10-26,2019,Final,4,     ,False,95,118,20,New York,New York Knicks,2,Boston,Boston Celtics,0,1
62611,2019-10-26,2019,Final,4,     ,False,103,99,1,Atlanta,Atlanta Hawks,22,Orlando,Orlando Magic,1,0
62610,2019-10-26,2019,Final,4,     ,False,111,117,9,Detroit,Detroit Pistons,23,Philadelphia,Philadelphia 76ers,0,1
62609,2019-10-26,2019,Final,5,     ,False,126,131,17,Milwaukee,Milwaukee Bucks,16,Miami,Miami Heat,0,1
62613,2019-10-26,2019,Final,4,     ,False,110,99,6,Cleveland,Cleveland Cavaliers,12,Indiana,Indiana Pacers,1,0
62619,2019-10-27,2019,Final,4,     ,False,120,92,21,Oklahoma City,Oklahoma City Thunder,10,Golden State,Golden State Warriors,1,0
62620,2019-10-27,2019,Final,5,     ,False,134,133,15,Memphis,Memphis Grizzlies,3,Brooklyn,Brooklyn Nets,1,0
62621,2019-10-27,2019,Final,4,     ,False,119,121,7,Dallas,Dallas Mavericks,25,Portland,Portland Trail Blazers,0,1
62622,2019-10-27,2019,Final,4,     ,False,116,109,18,Minnesota,Minnesota Timberwolves,16,Miami,Miami Heat,1,0
62623,2019-10-27,2019,Final,4,     ,False,120,101,14,Los Angeles,Los Angeles Lakers,4,Charlotte,Charlotte Hornets,1,0
62634,2019-10-28,2019,Final,4,     ,False,111,96,13,LA,LA Clippers,4,Charlotte,Charlotte Hornets,1,0
62633,2019-10-28,2019,Final,4,     ,False,94,101,26,Sacramento,Sacramento Kings,8,Denver,Denver Nuggets,0,1
62631,2019-10-28,2019,Final,4,     ,False,113,110,27,San Antonio,San Antonio Spurs,25,Portland,Portland Trail Blazers,1,0
62630,2019-10-28,2019,Final,4,     ,False,123,134,19,New Orleans,New Orleans Pelicans,10,Golden State,Golden State Warriors,0,1
62632,2019-10-28,2019,Final,4,     ,False,95,96,24,Phoenix,Phoenix Suns,29,Utah,Utah Jazz,0,1
62628,2019-10-28,2019,Final,4,     ,False,116,112,11,Houston,Houston Rockets,21,Oklahoma City,Oklahoma City Thunder,1,0
62627,2019-10-28,2019,Final,4,     ,False,104,95,28,Toronto,Toronto Raptors,22,Orlando,Orlando Magic,1,0
62626,2019-10-28,2019,Final,4,     ,False,103,105,1,Atlanta,Atlanta Hawks,23,Philadelphia,Philadelphia 76ers,0,1
62625,2019-10-28,2019,Final,4,     ,False,105,98,20,New York,New York Knicks,5,Chicago,Chicago Bulls,1,0
62624,2019-10-28,2019,Final,4,     ,False,96,94,9,Detroit,Detroit Pistons,12,Indiana,Indiana Pacers,1,0
62629,2019-10-28,2019,Final,4,     ,False,129,112,17,Milwaukee,Milwaukee Bucks,6,Cleveland,Cleveland Cavaliers,1,0
62635,2019-10-29,2019,Final,4,     ,False,112,97,16,Miami,Miami Heat,1,Atlanta,Atlanta Hawks,1,0
62636,2019-10-29,2019,Final,4,     ,False,106,109,8,Denver,Denver Nuggets,7,Dallas,Dallas Mavericks,0,1
62637,2019-10-29,2019,Final,4,     ,False,120,91,14,Los Angeles,Los Angeles Lakers,15,Memphis,Memphis Grizzlies,1,0
62648,2019-10-30,2019,Final,4,     ,False,110,121,10,Golden State,Golden State Warriors,24,Phoenix,Phoenix Suns,0,1
62647,2019-10-30,2019,Final,4,     ,False,111,118,26,Sacramento,Sacramento Kings,4,Charlotte,Charlotte Hornets,0,1
62646,2019-10-30,2019,Final,4,     ,False,110,96,29,Utah,Utah Jazz,13,LA,LA Clippers,1,0
62645,2019-10-30,2019,Final,4,     ,False,99,102,21,Oklahoma City,Oklahoma City Thunder,25,Portland,Portland Trail Blazers,0,1
62644,2019-10-30,2019,Final,4,     ,False,158,159,30,Washington,Washington Wizards,11,Houston,Houston Rockets,0,1
62642,2019-10-30,2019,Final,4,     ,False,108,118,3,Brooklyn,Brooklyn Nets,12,Indiana,Indiana Pacers,0,1
62641,2019-10-30,2019,Final,4,     ,False,116,105,2,Boston,Boston Celtics,17,Milwaukee,Milwaukee Bucks,1,0
62640,2019-10-30,2019,Final,4,     ,False,117,95,23,Philadelphia,Philadelphia 76ers,18,Minnesota,Minnesota Timberwolves,1,0
62639,2019-10-30,2019,Final,4,     ,False,95,83,22,Orlando,Orlando Magic,20,New York,New York Knicks,1,0
62638,2019-10-30,2019,Final,4,     ,False,117,111,6,Cleveland,Cleveland Cavaliers,5,Chicago,Chicago Bulls,1,0
62643,2019-10-30,2019,Final,4,     ,False,125,113,28,Toronto,Toronto Raptors,9,Detroit,Detroit Pistons,1,0
62649,2019-10-31,2019,Final,4,     ,False,97,106,1,Atlanta,Atlanta Hawks,16,Miami,Miami Heat,0,1
62650,2019-10-31,2019,Final,4,     ,False,122,107,19,New Orleans,New Orleans Pelicans,8,Denver,Denver Nuggets,1,0
62651,2019-10-31,2019,Final,4,     ,False,103,97,13,LA,LA Clippers,27,San Antonio,San Antonio Spurs,1,0
62657,2019-11-01,2019,Final,5,     ,False,110,119,7,Dallas,Dallas Mavericks,14,Los Angeles,Los Angeles Lakers,0,1
62658,2019-11-01,2019,Final,4,     ,False,102,101,26,Sacramento,Sacramento Kings,29,Utah,Utah Jazz,1,0
62656,2019-11-01,2019,Final,4,     ,False,112,106,5,Chicago,Chicago Bulls,9,Detroit,Detroit Pistons,1,0
62659,2019-11-01,2019,Final,4,     ,False,110,127,10,Golden State,Golden State Warriors,27,San Antonio,San Antonio Spurs,0,1
62654,2019-11-01,2019,Final,4,     ,False,91,123,22,Orlando,Orlando Magic,17,Milwaukee,Milwaukee Bucks,0,1
62653,2019-11-01,2019,Final,4,     ,False,102,95,12,Indiana,Indiana Pacers,6,Cleveland,Cleveland Cavaliers,1,0
62652,2019-11-01,2019,Final,4,     ,False,123,116,3,Brooklyn,Brooklyn Nets,11,Houston,Houston Rockets,1,0
62655,2019-11-01,2019,Final,4,     ,False,104,102,2,Boston,Boston Celtics,20,New York,New York Knicks,1,0
62660,2019-11-02,2019,Final,4,     ,False,115,104,21,Oklahoma City,Oklahoma City Thunder,19,New Orleans,New Orleans Pelicans,1,0
62661,2019-11-02,2019,Final,4,     ,False,113,109,9,Detroit,Detroit Pistons,3,Brooklyn,Brooklyn Nets,1,0
62662,2019-11-02,2019,Final,4,     ,False,87,91,22,Orlando,Orlando Magic,8,Denver,Denver Nuggets,0,1
62663,2019-11-02,2019,Final,4,     ,False,109,131,30,Washington,Washington Wizards,18,Minnesota,Minnesota Timberwolves,0,1
62664,2019-11-02,2019,Final,4,     ,False,105,114,15,Memphis,Memphis Grizzlies,24,Phoenix,Phoenix Suns,0,1
62665,2019-11-02,2019,Final,4,     ,False,115,105,17,Milwaukee,Milwaukee Bucks,28,Toronto,Toronto Raptors,1,0
62666,2019-11-02,2019,Final,4,     ,False,87,93,10,Golden State,Golden State Warriors,4,Charlotte,Charlotte Hornets,0,1
62667,2019-11-02,2019,Final,4,     ,False,128,129,25,Portland,Portland Trail Blazers,23,Philadelphia,Philadelphia 76ers,0,1
62672,2019-11-03,2019,Final,4,     ,False,111,131,6,Cleveland,Cleveland Cavaliers,7,Dallas,Dallas Mavericks,0,1
62671,2019-11-03,2019,Final,4,     ,False,96,103,27,San Antonio,San Antonio Spurs,14,Los Angeles,Los Angeles Lakers,0,1
62673,2019-11-03,2019,Final,4,     ,False,105,94,13,LA,LA Clippers,29,Utah,Utah Jazz,1,0
62669,2019-11-03,2019,Final,4,     ,False,129,100,16,Miami,Miami Heat,11,Houston,Houston Rockets,1,0
62668,2019-11-03,2019,Final,4,     ,False,108,95,12,Indiana,Indiana Pacers,5,Chicago,Chicago Bulls,1,0
62670,2019-11-03,2019,Final,4,     ,False,92,113,20,New York,New York Knicks,26,Sacramento,Sacramento Kings,0,1
62674,2019-11-04,2019,Final,4,     ,False,115,99,30,Washington,Washington Wizards,9,Detroit,Detroit Pistons,1,0
62675,2019-11-04,2019,Final,4,     ,False,135,125,3,Brooklyn,Brooklyn Nets,19,New Orleans,New Orleans Pelicans,1,0
62676,2019-11-04,2019,Final,4,     ,False,100,107,15,Memphis,Memphis Grizzlies,11,Houston,Houston Rockets,0,1
62677,2019-11-04,2019,Final,4,     ,False,106,134,18,Minnesota,Minnesota Timberwolves,17,Milwaukee,Milwaukee Bucks,0,1
62678,2019-11-04,2019,Final,4,     ,False,114,109,24,Phoenix,Phoenix Suns,23,Philadelphia,Philadelphia 76ers,1,0
62679,2019-11-04,2019,Final,4,     ,False,127,118,10,Golden State,Golden State Warriors,25,Portland,Portland Trail Blazers,1,0
62685,2019-11-05,2019,Final,4,     ,False,109,89,8,Denver,Denver Nuggets,16,Miami,Miami Heat,1,0
62684,2019-11-05,2019,Final,4,     ,False,102,94,21,Oklahoma City,Oklahoma City Thunder,22,Orlando,Orlando Magic,1,0
62680,2019-11-05,2019,Final,5,     ,False,122,120,4,Charlotte,Charlotte Hornets,12,Indiana,Indiana Pacers,1,0
62682,2019-11-05,2019,Final,4,     ,False,108,100,1,Atlanta,Atlanta Hawks,27,San Antonio,San Antonio Spurs,1,0
62681,2019-11-05,2019,Final,4,     ,False,113,119,6,Cleveland,Cleveland Cavaliers,2,Boston,Boston Celtics,0,1
62683,2019-11-05,2019,Final,4,     ,False,112,118,5,Chicago,Chicago Bulls,14,Los Angeles,Los Angeles Lakers,0,1
62692,2019-11-06,2019,Final,4,     ,False,107,106,7,Dallas,Dallas Mavericks,22,Orlando,Orlando Magic,1,0
62693,2019-11-06,2019,Final,4,     ,False,106,104,29,Utah,Utah Jazz,23,Philadelphia,Philadelphia 76ers,1,0
62691,2019-11-06,2019,Final,4,     ,False,137,121,15,Memphis,Memphis Grizzlies,18,Minnesota,Minnesota Timberwolves,1,0
62694,2019-11-06,2019,Final,4,     ,False,124,129,13,LA,LA Clippers,17,Milwaukee,Milwaukee Bucks,0,1
62689,2019-11-06,2019,Final,4,     ,False,124,120,28,Toronto,Toronto Raptors,26,Sacramento,Sacramento Kings,1,0
62686,2019-11-06,2019,Final,4,     ,False,122,102,9,Detroit,Detroit Pistons,20,New York,New York Knicks,1,0
62690,2019-11-06,2019,Final,4,     ,False,129,112,11,Houston,Houston Rockets,10,Golden State,Golden State Warriors,1,0
62688,2019-11-06,2019,Final,4,     ,False,93,113,1,Atlanta,Atlanta Hawks,5,Chicago,Chicago Bulls,0,1
62687,2019-11-06,2019,Final,4,     ,False,121,106,12,Indiana,Indiana Pacers,30,Washington,Washington Wizards,1,0
62696,2019-11-07,2019,Final,4,     ,False,108,124,24,Phoenix,Phoenix Suns,16,Miami,Miami Heat,0,1
62698,2019-11-07,2019,Final,4,     ,False,87,108,4,Charlotte,Charlotte Hornets,2,Boston,Boston Celtics,0,1
62695,2019-11-07,2019,Final,4,     ,False,121,112,27,San Antonio,San Antonio Spurs,21,Oklahoma City,Oklahoma City Thunder,1,0
62697,2019-11-07,2019,Final,4,     ,False,107,101,13,LA,LA Clippers,25,Portland,Portland Trail Blazers,1,0
62709,2019-11-08,2019,Final,4,     ,False,95,80,14,Los Angeles,Los Angeles Lakers,16,Miami,Miami Heat,1,0
62708,2019-11-08,2019,Final,4,     ,False,115,119,25,Portland,Portland Trail Blazers,3,Brooklyn,Brooklyn Nets,0,1
62707,2019-11-08,2019,Final,4,     ,False,103,100,29,Utah,Utah Jazz,17,Milwaukee,Milwaukee Bucks,1,0
62706,2019-11-08,2019,Final,4,     ,False,100,97,8,Denver,Denver Nuggets,23,Philadelphia,Philadelphia 76ers,1,0
62705,2019-11-08,2019,Final,4,     ,False,102,106,7,Dallas,Dallas Mavericks,20,New York,New York Knicks,0,1
62699,2019-11-08,2019,Final,4,     ,False,112,106,12,Indiana,Indiana Pacers,9,Detroit,Detroit Pistons,1,0
62703,2019-11-08,2019,Final,5,     ,False,125,119,18,Minnesota,Minnesota Timberwolves,10,Golden State,Golden State Warriors,1,0
62702,2019-11-08,2019,Final,4,     ,False,109,121,1,Atlanta,Atlanta Hawks,26,Sacramento,Sacramento Kings,0,1
62701,2019-11-08,2019,Final,4,     ,False,100,113,30,Washington,Washington Wizards,6,Cleveland,Cleveland Cavaliers,0,1
62700,2019-11-08,2019,Final,4,     ,False,118,86,22,Orlando,Orlando Magic,15,Memphis,Memphis Grizzlies,1,0
62704,2019-11-08,2019,Final,4,     ,False,104,122,19,New Orleans,New Orleans Pelicans,28,Toronto,Toronto Raptors,0,1
62714,2019-11-09,2019,Final,4,     ,False,115,135,27,San Antonio,San Antonio Spurs,2,Boston,Boston Celtics,0,1
62713,2019-11-09,2019,Final,4,     ,False,114,108,21,Oklahoma City,Oklahoma City Thunder,10,Golden State,Golden State Warriors,1,0
62712,2019-11-09,2019,Final,4,     ,False,122,138,15,Memphis,Memphis Grizzlies,7,Dallas,Dallas Mavericks,0,1
62711,2019-11-09,2019,Final,4,     ,False,94,117,5,Chicago,Chicago Bulls,11,Houston,Houston Rockets,0,1
62710,2019-11-09,2019,Final,4,     ,False,110,115,4,Charlotte,Charlotte Hornets,19,New Orleans,New Orleans Pelicans,0,1
62716,2019-11-10,2019,Final,4,     ,False,102,109,22,Orlando,Orlando Magic,12,Indiana,Indiana Pacers,0,1
62717,2019-11-10,2019,Final,4,     ,False,114,106,23,Philadelphia,Philadelphia 76ers,4,Charlotte,Charlotte Hornets,1,0
62718,2019-11-10,2019,Final,4,     ,False,119,121,21,Oklahoma City,Oklahoma City Thunder,17,Milwaukee,Milwaukee Bucks,0,1
62719,2019-11-10,2019,Final,4,     ,False,87,108,20,New York,New York Knicks,6,Cleveland,Cleveland Cavaliers,0,1
62720,2019-11-10,2019,Final,4,     ,False,138,112,24,Phoenix,Phoenix Suns,3,Brooklyn,Brooklyn Nets,1,0
62721,2019-11-10,2019,Final,5,     ,False,124,113,25,Portland,Portland Trail Blazers,1,Atlanta,Atlanta Hawks,1,0
62722,2019-11-10,2019,Final,4,     ,False,104,113,14,Los Angeles,Los Angeles Lakers,28,Toronto,Toronto Raptors,0,1
62715,2019-11-10,2019,Final,5,     ,False,98,100,18,Minnesota,Minnesota Timberwolves,8,Denver,Denver Nuggets,0,1
62728,2019-11-11,2019,Final,4,     ,False,98,88,13,LA,LA Clippers,28,Toronto,Toronto Raptors,1,0
62727,2019-11-11,2019,Final,4,     ,False,108,122,10,Golden State,Golden State Warriors,29,Utah,Utah Jazz,0,1
62726,2019-11-11,2019,Final,4,     ,False,116,122,19,New Orleans,New Orleans Pelicans,11,Houston,Houston Rockets,0,1
62724,2019-11-11,2019,Final,4,     ,False,116,106,2,Boston,Boston Celtics,7,Dallas,Dallas Mavericks,1,0
62723,2019-11-11,2019,Final,4,     ,False,114,120,9,Detroit,Detroit Pistons,18,Minnesota,Minnesota Timberwolves,0,1
62725,2019-11-11,2019,Final,4,     ,False,109,113,27,San Antonio,San Antonio Spurs,15,Memphis,Memphis Grizzlies,0,1
62729,2019-11-12,2019,Final,4,     ,False,111,85,12,Indiana,Indiana Pacers,21,Oklahoma City,Oklahoma City Thunder,1,0
62730,2019-11-12,2019,Final,4,     ,False,98,97,23,Philadelphia,Philadelphia 76ers,6,Cleveland,Cleveland Cavaliers,1,0
62731,2019-11-12,2019,Final,4,     ,False,117,108,16,Miami,Miami Heat,9,Detroit,Detroit Pistons,1,0
62732,2019-11-12,2019,Final,4,     ,False,120,102,5,Chicago,Chicago Bulls,20,New York,New York Knicks,1,0
62733,2019-11-12,2019,Final,4,     ,False,121,125,8,Denver,Denver Nuggets,1,Atlanta,Atlanta Hawks,0,1
62734,2019-11-12,2019,Final,4,     ,False,115,123,24,Phoenix,Phoenix Suns,14,Los Angeles,Los Angeles Lakers,0,1
62735,2019-11-12,2019,Final,4,     ,False,119,114,29,Utah,Utah Jazz,3,Brooklyn,Brooklyn Nets,1,0
62736,2019-11-12,2019,Final,4,     ,False,107,99,26,Sacramento,Sacramento Kings,25,Portland,Portland Trail Blazers,1,0
62743,2019-11-13,2019,Final,4,     ,False,106,114,25,Portland,Portland Trail Blazers,28,Toronto,Toronto Raptors,0,1
62742,2019-11-13,2019,Final,4,     ,False,120,94,14,Los Angeles,Los Angeles Lakers,10,Golden State,Golden State Warriors,1,0
62741,2019-11-13,2019,Final,4,     ,False,111,114,18,Minnesota,Minnesota Timberwolves,27,San Antonio,San Antonio Spurs,0,1
62740,2019-11-13,2019,Final,4,     ,False,102,93,11,Houston,Houston Rockets,13,LA,LA Clippers,1,0
62738,2019-11-13,2019,Final,4,     ,False,112,97,22,Orlando,Orlando Magic,23,Philadelphia,Philadelphia 76ers,1,0
62737,2019-11-13,2019,Final,4,     ,False,117,119,4,Charlotte,Charlotte Hornets,15,Memphis,Memphis Grizzlies,0,1
62739,2019-11-13,2019,Final,4,     ,False,140,133,2,Boston,Boston Celtics,30,Washington,Washington Wizards,1,0
62744,2019-11-14,2019,Final,4,     ,False,97,108,6,Cleveland,Cleveland Cavaliers,16,Miami,Miami Heat,0,1
62745,2019-11-14,2019,Final,4,     ,False,106,103,20,New York,New York Knicks,7,Dallas,Dallas Mavericks,1,0
62746,2019-11-14,2019,Final,4,     ,False,124,115,17,Milwaukee,Milwaukee Bucks,5,Chicago,Chicago Bulls,1,0
62747,2019-11-14,2019,Final,4,     ,False,132,127,19,New Orleans,New Orleans Pelicans,13,LA,LA Clippers,1,0
62748,2019-11-14,2019,Final,4,     ,False,128,112,24,Phoenix,Phoenix Suns,1,Atlanta,Atlanta Hawks,1,0
62749,2019-11-14,2019,Final,4,     ,False,101,93,8,Denver,Denver Nuggets,3,Brooklyn,Brooklyn Nets,1,0
62757,2019-11-15,2019,Final,4,     ,False,99,97,14,Los Angeles,Los Angeles Lakers,26,Sacramento,Sacramento Kings,1,0
